City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
223,oum hadjer,13.2954,19.6966,26.18,70,100,5.62,TD,1690512643
224,kurchatov,51.6601,35.6521,18.23,96,100,1.37,RU,1690512457
225,serdar,38.9764,56.2757,29.46,44,0,1.16,TM,1690512643
226,cidreira,-30.1811,-50.2056,13.35,71,100,3.04,BR,1690512644
227,prachin buri,14.0833,101.6667,31.86,67,74,4.82,TH,1690512644
228,egilsstadir,65.2653,-14.3948,6.95,100,100,3.09,IS,1690512644
229,vila franca do campo,37.7167,-25.4333,23.23,97,74,4.08,PT,1690512644
230,cabo san lucas,22.8909,-109.9124,31.77,76,0,8.75,MX,1690512628
231,new norfolk,-42.7826,147.0587,16.72,49,0,4.14,AU,1690512644
232,walvis bay,-22.9575,14.5053,12.27,93,6,3.09,NA,1690512644
233,guaraniacu,-25.1008,-52.8781,13.65,93,93,1.61,BR,1690512644
234,tralee,52.2704,-9.7026,13.67,84,100,2.6,IE,1690512644
235,periyapatti,10.75,77.2667,24.56,57,29,10.36,IN,1690512645
236,swan hill,-35.3378,143.5544,19.92,43,0,5.28,AU,1690512645
237,kolonia,50.9333,6.95,18.27,90,100,3.6,DE,1690512399
238,ambodifotatra,-16.9833,49.85,22.83,66,47,6.16,MG,1690512645
239,tadine,-21.55,167.8833,20.76,57,77,6.6,NC,1690512645
240,mosjoen,65.836,13.1908,10.29,93,75,0.0,NO,1690512645
241,olonkinbyen,70.9221,-8.7187,4.95,87,100,5.46,SJ,1690512645
242,geraldton,-28.7667,114.6,16.23,82,100,4.63,AU,1690512646
243,selfoss,63.9331,-20.9971,9.91,84,31,3.91,IS,1690512646
244,elliot lake,46.3834,-82.6331,18.9,94,22,2.54,CA,1690512646
245,nar'yan-mar,67.6713,53.087,14.02,83,100,2.99,RU,1690512646
246,talnakh,69.4865,88.3972,27.34,36,6,3.38,RU,1690512646
247,kavieng,-2.5744,150.7967,27.92,79,60,4.56,PG,1690512646
248,abagur,53.7308,87.2526,20.68,57,36,1.14,RU,1690512646
249,grand gaube,-20.0064,57.6608,21.22,78,1,5.8,MU,1690512646
250,qalat,32.1058,66.9083,27.94,40,7,5.09,AF,1690512646
251,akureyri,65.6835,-18.0878,8.96,87,100,3.6,IS,1690512647
252,arraial do cabo,-22.9661,-42.0278,20.83,91,0,3.74,BR,1690512647
253,new plymouth,-39.0667,174.0833,9.06,71,68,3.41,NZ,1690512647
254,yuanping,38.7153,112.7575,21.03,82,100,0.53,CN,1690512647
255,vorgashor,67.5833,63.95,16.63,87,100,1.67,RU,1690512647
256,hoi an,15.8794,108.335,35.98,49,99,6.44,VN,1690512647
257,pimentel,-6.8367,-79.9342,22.16,83,20,5.66,PE,1690512647
258,bengkulu,-3.8004,102.2655,28.02,68,100,2.76,ID,1690512558
259,birobidzhan,48.8,132.95,28.15,64,92,3.62,RU,1690512647
260,belmonte,-15.8631,-38.8828,22.97,85,100,4.09,BR,1690512648
261,erenhot,43.6475,111.9767,28.53,35,1,2.94,CN,1690512648
262,calatayud,41.3535,-1.6432,17.65,67,1,1.1,ES,1690512648
263,cascais,38.6979,-9.4215,19.17,81,0,8.94,PT,1690512648
264,northam,51.0333,-4.2167,18.14,97,68,3.78,GB,1690512648
265,vilyuchinsk,52.9306,158.4028,13.15,93,100,0.39,RU,1690512648
266,wenceslau braz,-23.8739,-49.8028,13.98,95,69,2.48,BR,1690512648
267,kani keli,-12.9536,45.1033,24.59,72,5,9.09,YT,1690512648
268,as sulayyil,20.4607,45.5779,30.14,15,55,3.95,SA,1690512649
269,tromso,69.6496,18.957,10.21,87,40,3.6,NO,1690512387
270,carei,47.6833,22.4667,9.9,68,49,3.33,RO,1690512649
271,ainaro,-8.9924,125.5082,25.12,54,47,2.63,TL,1690512649
272,imola,44.3523,11.7158,20.08,68,7,2.55,IT,1690512649
273,acarau,-2.8856,-40.12,25.85,84,9,6.69,BR,1690512649
274,port mathurin,-19.6833,63.4167,23.32,79,53,4.77,MU,1690512649
275,arkhangel'sk,64.5401,40.5433,14.61,73,38,1.23,RU,1690512649
276,vadso,70.0744,29.7487,11.49,93,20,2.06,NO,1690512649
277,afonso claudio,-20.0742,-41.1239,16.92,95,12,0.88,BR,1690512649
278,dubai,25.2582,55.3047,34.16,55,0,5.66,AE,1690512132
279,bayanhongor,46.7167,100.1167,21.48,30,45,1.23,MN,1690512650
280,amga,60.8953,131.9608,24.03,29,15,2.42,RU,1690512650
281,crane,31.3974,-102.3501,30.96,29,1,6.11,US,1690512124
282,palmer,42.1584,-72.3287,22.99,85,40,2.06,US,1690512650
283,sydney,-33.8679,151.2073,24.23,43,0,4.12,AU,1690512192
284,porto de moz,-1.7483,-52.2383,24.23,77,57,1.4,BR,1690512650
285,mulino,56.2892,42.9201,20.73,80,92,2.99,RU,1690512236
286,mount gambier,-37.8333,140.7667,15.67,69,4,5.06,AU,1690512650
287,puerto baquerizo moreno,-0.9,-89.6,23.92,78,38,4.46,EC,1690512651
288,brookings,44.3114,-96.7984,29.19,91,0,5.15,US,1690512651
289,bandon,51.7469,-8.7425,13.77,82,100,2.84,IE,1690512651
290,quelimane,-17.8786,36.8883,15.97,93,0,1.54,MZ,1690512651
291,nemuro,43.3236,145.575,19.33,91,83,1.63,JP,1690512651
292,acapulco de juarez,16.8634,-99.8901,29.9,74,40,3.09,MX,1690512576
293,bobrov,51.0961,40.0333,19.89,59,70,3.44,RU,1690512651
294,bechar,31.6167,-2.2167,38.18,13,20,4.12,DZ,1690512541
295,mossel bay,-34.1831,22.146,7.96,86,1,2.91,ZA,1690512651
296,nevada,39.2502,-116.7512,23.52,12,0,7.3,US,1690512651
297,huarmey,-10.0681,-78.1522,20.58,81,36,3.76,PE,1690512652
298,nyurba,63.2842,118.3319,24.14,45,81,2.86,RU,1690512652
299,rongelap,11.1635,166.8941,28.62,79,100,8.01,MH,1690512652
